202.000 ; 13.6870 ; 98921.8 ; 1.20142 ; 339.518
203.000 ; 13.6805 ; 98910.0 ; 1.20130 ; 339.514
204.000 ; 13.6740 ; 98898.2 ; 1.20119 ; 339.510
205.000 ; 13.6675 ; 98886.4 ; 1.20107 ; 339.506
206.000 ; 13.6610 ; 98874.6 ; 1.20096 ; 339.502
207.000 ; 13.6545 ; 98862.9 ; 1.20084 ; 339.499
208.000 ; 13.6480 ; 98851.1 ; 1.20072 ; 339.495
209.000 ; 13.6415 ; 98839.3 ; 1.20061 ; 339.491
210.000 ; 13.6350 ; 98827.5 ; 1.20049 ; 339.487
211.000 ; 13.6285 ; 98815.8 ; 1.20038 ; 339.483
212.000 ; 13.6220 ; 98804.0 ; 1.20026 ; 339.479
213.000 ; 13.6155 ; 98792.2 ; 1.20015 ; 339.476
214.000 ; 13.6090 ; 98780.5 ; 1.20003 ; 339.472
215.000 ; 13.6025 ; 98768.7 ; 1.19991 ; 339.468
216.000 ; 13.5960 ; 98756.9 ; 1.19980 ; 339.464
217.000 ; 13.5895 ; 98745.2 ; 1.19968 ; 339.460
218.000 ; 13.5830 ; 98733.4 ; 1.19957 ; 339.456
219.000 ; 13.5765 ; 98721.6 ; 1.19945 ; 339.452
220.000 ; 13.5700 ; 98709.9 ; 1.19934 ; 339.449
221.000 ; 13.5635 ; 98698.1 ; 1.19922 ; 339.445
222.000 ; 13.5570 ; 98686.3 ; 1.19910 ; 339.441
223.000 ; 13.5505 ; 98674.6 ; 1.19899 ; 339.437
224.000 ; 13.5440 ; 98662.8 ; 1.19887 ; 339.433
225.000 ; 13.5375 ; 98651.1 ; 1.19876 ; 339.429
226.000 ; 13.5310 ; 98639.3 ; 1.19864 ; 339.426
227.000 ; 13.5245 ; 98627.6 ; 1.19853 ; 339.422
228.000 ; 13.5180 ; 98615.8 ; 1.19841 ; 339.418
229.000 ; 13.5115 ; 98604.1 ; 1.19829 ; 339.414
230.000 ; 13.5050 ; 98592.3 ; 1.19818 ; 339.410
231.000 ; 13.4985 ; 98580.6 ; 1.19806 ; 339.406
232.000 ; 13.4920 ; 98568.8 ; 1.19795 ; 339.402
233.000 ; 13.4855 ; 98557.1 ; 1.19783 ; 339.399
234.000 ; 13.4790 ; 98545.3 ; 1.19772 ; 339.395
235.000 ; 13.4725 ; 98533.6 ; 1.19760 ; 339.391
236.000 ; 13.4660 ; 98521.8 ; 1.19749 ; 339.387
237.000 ; 13.4595 ; 98510.1 ; 1.19737 ; 339.383
238.000 ; 13.4530 ; 98498.3 ; 1.19725 ; 339.379
239.000 ; 13.4465 ; 98486.6 ; 1.19714 ; 339.376
240.000 ; 13.4400 ; 98474.9 ; 1.19702 ; 339.372
241.000 ; 13.4335 ; 98463.1 ; 1.19691 ; 339.368
242.000 ; 13.4270 ; 98451.4 ; 1.19679 ; 339.364
243.000 ; 13.4205 ; 98439.7 ; 1.19668 ; 339.360
244.000 ; 13.4140 ; 98427.9 ; 1.19656 ; 339.356
245.000 ; 13.4075 ; 98416.2 ; 1.19645 ; 339.352
246.000 ; 13.4010 ; 98404.5 ; 1.19633 ; 339.349
247.000 ; 13.3945 ; 98392.7 ; 1.19621 ; 339.345
248.000 ; 13.3880 ; 98381.0 ; 1.19610 ; 339.341
249.000 ; 13.3815 ; 98369.3 ; 1.19598 ; 339.337
250.000 ; 13.3750 ; 98357.5 ; 1.19587 ; 339.333
251.000 ; 13.3685 ; 98345.8 ; 1.19575 ; 339.329
252.000 ; 13.3620 ; 98334.1 ; 1.19564 ; 339.325
253.000 ; 13.3555 ; 98322.4 ; 1.19552 ; 339.322
254.000 ; 13.3490 ; 98310.6 ; 1.19541 ; 339.318
255.000 ; 13.3425 ; 98298.9 ; 1.19529 ; 339.314
256.000 ; 13.3360 ; 98287.2 ; 1.19518 ; 339.310
257.000 ; 13.3295 ; 98275.5 ; 1.19506 ; 339.306
258.000 ; 13.3230 ; 98263.8 ; 1.19494 ; 339.302
259.000 ; 13.3165 ; 98252.0 ; 1.19483 ; 339.299
260.000 ; 13.3100 ; 98240.3 ; 1.19471 ; 339.295
261.000 ; 13.3035 ; 98228.6 ; 1.19460 ; 339.291
262.000 ; 13.2970 ; 98216.9 ; 1.19448 ; 339.287
263.000 ; 13.2905 ; 98205.2 ; 1.19437 ; 339.283
264.000 ; 13.2840 ; 98193.5 ; 1.19425 ; 339.279
265.000 ; 13.2775 ; 98181.8 ; 1.19414 ; 339.275
266.000 ; 13.2710 ; 98170.0 ; 1.19402 ; 339.272
267.000 ; 13.2645 ; 98158.3 ; 1.19391 ; 339.268
268.000 ; 13.2580 ; 98146.6 ; 1.19379 ; 339.264
269.000 ; 13.2515 ; 98134.9 ; 1.19368 ; 339.260
270.000 ; 13.2450 ; 98123.2 ; 1.19356 ; 339.256
271.000 ; 13.2385 ; 98111.5 ; 1.19345 ; 339.252
272.000 ; 13.2320 ; 98099.8 ; 1.19333 ; 339.248
273.000 ; 13.2255 ; 98088.1 ; 1.19321 ; 339.245
274.000 ; 13.2190 ; 98076.4 ; 1.19310 ; 339.241
275.000 ; 13.2125 ; 98064.7 ; 1.19298 ; 339.237
276.000 ; 13.2060 ; 98053.0 ; 1.19287 ; 339.233
277.000 ; 13.1995 ; 98041.3 ; 1.19275 ; 339.229
278.000 ; 13.1930 ; 98029.6 ; 1.19264 ; 339.225
279.000 ; 13.1865 ; 98017.9 ; 1.19252 ; 339.222
280.000 ; 13.1800 ; 98006.2 ; 1.19241 ; 339.218
281.000 ; 13.1735 ; 97994.5 ; 1.19229 ; 339.214
282.000 ; 13.1670 ; 97982.8 ; 1.19218 ; 339.210
283.000 ; 13.1605 ; 97971.1 ; 1.19206 ; 339.206
284.000 ; 13.1540 ; 97959.5 ; 1.19195 ; 339.202
285.000 ; 13.1475 ; 97947.8 ; 1.19183 ; 339.198
286.000 ; 13.1410 ; 97936.1 ; 1.19172 ; 339.195
287.000 ; 13.1345 ; 97924.4 ; 1.19160 ; 339.191
288.000 ; 13.1280 ; 97912.7 ; 1.19149 ; 339.187
289.000 ; 13.1215 ; 97901.0 ; 1.19137 ; 339.183
290.000 ; 13.1150 ; 97889.3 ; 1.19126 ; 339.179
291.000 ; 13.1085 ; 97877.7 ; 1.19114 ; 339.175
292.000 ; 13.1020 ; 97866.0 ; 1.19103 ; 339.171
293.000 ; 13.0955 ; 97854.3 ; 1.19091 ; 339.168
294.000 ; 13.0890 ; 97842.6 ; 1.19080 ; 339.164
295.000 ; 13.0825 ; 97830.9 ; 1.19068 ; 339.160
296.000 ; 13.0760 ; 97819.3 ; 1.19057 ; 339.156
297.000 ; 13.0695 ; 97807.6 ; 1.19045 ; 339.152
298.000 ; 13.0630 ; 97795.9 ; 1.19034 ; 339.148
299.000 ; 13.0565 ; 97784.2 ; 1.19022 ; 339.145
300.000 ; 13.0500 ; 97772.6 ; 1.19011 ; 339.141
301.000 ; 13.0435 ; 97760.9 ; 1.18999 ; 339.137
302.000 ; 13.0370 ; 97749.2 ; 1.18988 ; 339.133
303.000 ; 13.0305 ; 97737.6 ; 1.18976 ; 339.129
304.000 ; 13.0240 ; 97725.9 ; 1.18965 ; 339.125
305.000 ; 13.0175 ; 97714.2 ; 1.18953 ; 339.121
306.000 ; 13.0110 ; 97702.6 ; 1.18942 ; 339.118
307.000 ; 13.0045 ; 97690.9 ; 1.18930 ; 339.114
308.000 ; 12.9980 ; 97679.2 ; 1.18919 ; 339.110
309.000 ; 12.9915 ; 97667.6 ; 1.18907 ; 339.106
310.000 ; 12.9850 ; 97655.9 ; 1.18896 ; 339.102
311.000 ; 12.9785 ; 97644.3 ; 1.18884 ; 339.098
312.000 ; 12.9720 ; 97632.6 ; 1.18873 ; 339.094
313.000 ; 12.9655 ; 97621.0 ; 1.18861 ; 339.091
314.000 ; 12.9590 ; 97609.3 ; 1.18850 ; 339.087
